id,deal_id,due_date,amount,payment_type,is_paid
2642,440,2024-01-02,66608.09,installment,False
2643,440,2024-04-01,113382.26,installment,False
2644,440,2024-06-30,56303.7,installment,False
2645,440,2024-12-27,247980.82,handover,False
2646,441,2022-04-16,103942.11,booking,False
2647,441,2023-01-11,187711.48,installment,False
2648,441,2023-04-11,92005.6,installment,False
2649,441,2023-07-10,178751.25,installment,False
2650,441,2023-10-08,93832.73,installment,False
2651,441,2024-04-05,282154.03,handover,False
2652,442,2021-09-03,389974.83,booking,False
2653,442,2022-05-31,163094.29,installment,False
2654,442,2022-08-29,170736.02,installment,False
2655,442,2022-11-27,52700.98,installment,False
2656,442,2023-02-25,194421.55,installment,False
2657,442,2023-08-24,245334.2,handover,False
2658,443,2022-05-05,46109.84,booking,False
2659,443,2023-01-30,95712.66,installment,False
2660,443,2023-04-30,174409.2,installment,False
2661,443,2023-07-29,92228.18,installment,False
2662,443,2023-10-27,180913.08,installment,False
2663,443,2024-04-24,122516.08,handover,False
2664,444,2022-11-16,107899.45,booking,False
2665,444,2023-08-13,155552.9,installment,False
2666,444,2023-11-11,131104.77,installment,False
2667,444,2024-02-09,64480.17,installment,False
2668,444,2024-05-09,86284.07,installment,False
2669,444,2024-11-05,102480.81,handover,False
2670,445,2022-11-24,244453.39,booking,False
2671,445,2023-08-21,120315.19,installment,False
2672,445,2023-11-19,95189.79,installment,False
2673,445,2024-02-17,139753.62,installment,False
2674,445,2024-05-17,94585.67,installment,False
2675,445,2024-11-13,159983.82,handover,False
2676,446,2022-07-22,21061.82,booking,False
2677,446,2023-04-18,161478.98,installment,False
2678,446,2023-07-17,57221.43,installment,False
2679,446,2023-10-15,185434.25,installment,False
2680,446,2024-01-13,177839.58,installment,False
2681,446,2024-07-11,233560.94,handover,False
2682,447,2022-04-27,584042.57,booking,False
2683,447,2023-01-22,138983.24,installment,False
2684,447,2023-04-22,183845.37,installment,False
2685,447,2023-07-21,77799.53,installment,False
2686,447,2023-10-19,61845.37,installment,False
2687,447,2024-04-16,147902.03,handover,False
2688,448,2022-11-12,1744925.01,booking,False
2689,448,2023-08-09,169186.74,installment,False
2690,448,2023-11-07,55200.54,installment,False
2691,448,2024-02-05,137421.03,installment,False
2692,448,2024-05-05,199315.63,installment,False
2693,448,2024-11-01,271139.22,handover,False
2694,449,2023-06-23,51300.19,booking,False
2695,449,2024-03-19,128216.85,installment,False
2696,449,2024-06-17,59546.14,installment,False
2697,449,2024-09-15,174706.03,installment,False
2698,449,2024-12-14,139846.78,installment,False
2699,449,2025-06-12,122986.6,handover,False
2700,450,2022-08-31,130958.96,booking,False
2701,450,2023-05-28,64078.59,installment,False
2702,450,2023-08-26,186444.02,installment,False
2703,450,2023-11-24,150380.04,installment,False
2704,450,2024-02-22,174393.02,installment,False
2705,450,2024-08-20,275795.78,handover,False
2706,451,2023-11-11,149915.8,booking,False
2707,451,2024-08-07,135765.85,installment,False
2708,451,2024-11-05,127616.95,installment,False
2709,451,2025-02-03,114564.11,installment,False
2710,451,2025-05-04,97541.99,installment,False
2711,451,2025-10-31,186919.19,handover,False
2712,452,2022-09-14,336319.96,booking,False
2713,452,2023-06-11,166081.95,installment,False
2714,452,2023-09-09,140288.51,installment,False
2715,452,2023-12-08,183878.49,installment,False
2716,452,2024-03-07,116507.0,installment,False
2717,452,2024-09-03,221417.92,handover,False
2718,453,2023-11-25,303012.02,booking,False
2719,453,2024-08-21,144696.13,installment,False
2720,453,2024-11-19,138754.57,installment,False
2721,453,2025-02-17,155395.07,installment,False
2722,453,2025-05-18,85615.02,installment,False
2723,453,2025-11-14,202472.76,handover,False
2724,454,2024-02-20,11391.35,booking,False
2725,454,2024-11-16,65633.72,installment,False
2726,454,2025-02-14,107676.7,installment,False
2727,454,2025-05-15,123150.06,installment,False
2728,454,2025-08-13,147833.64,installment,False
2729,454,2026-02-09,290106.21,handover,False
2730,455,2022-09-02,141738.34,booking,False
2731,455,2023-05-30,140097.66,installment,False
2732,455,2023-08-28,161539.09,installment,False
2733,455,2023-11-26,125939.91,installment,False
2734,455,2024-02-24,145115.6,installment,False
2735,455,2024-08-22,114186.44,handover,False
2736,456,2022-12-09,22482.98,booking,False
2737,456,2023-09-05,88158.74,installment,False
2738,456,2023-12-04,104277.96,installment,False
2739,456,2024-03-03,120874.0,installment,False
2740,456,2024-06-01,56847.31,installment,False
2741,456,2024-11-28,128004.82,handover,False
2742,457,2023-05-17,1893684.93,booking,False
2743,457,2024-02-11,91522.15,installment,False
2744,457,2024-05-11,195729.9,installment,False
2745,457,2024-08-09,99702.05,installment,False
2746,457,2024-11-07,122306.16,installment,False
2747,457,2025-05-06,139219.54,handover,False
2748,458,2022-03-21,63557.26,booking,False
2749,458,2022-12-16,141617.01,installment,False
2750,458,2023-03-16,92102.48,installment,False
2751,458,2023-06-14,81048.89,installment,False
2752,458,2023-09-12,127485.89,installment,False
2753,458,2024-03-10,101101.16,handover,False
2754,459,2024-02-01,718233.53,booking,False
2755,459,2024-10-28,51149.6,installment,False
2756,459,2025-01-26,82860.32,installment,False
2757,459,2025-04-26,55508.2,installment,False
2758,459,2025-07-25,66203.86,installment,False
2759,459,2026-01-21,167772.13,handover,False
2760,460,2024-03-21,492648.47,booking,False
2761,460,2024-12-16,170387.85,installment,False
2762,460,2025-03-16,135807.3,installment,False
2763,460,2025-06-14,126900.16,installment,False
2764,460,2025-09-12,94023.32,installment,False
2765,460,2026-03-11,286350.74,handover,False
2766,461,2022-02-26,139455222.69,booking,False
2767,461,2022-11-23,109552.26,installment,False
2768,461,2023-02-21,63063.92,installment,False
2769,461,2023-05-22,142559.98,installment,False
2770,461,2023-08-20,67075.76,installment,False
2771,461,2024-02-16,169044.63,handover,False
2772,462,2023-08-03,1728288.46,booking,False
2773,462,2024-04-29,126111.79,installment,False
2774,462,2024-07-28,181133.38,installment,False
2775,462,2024-10-26,124031.99,installment,False
2776,462,2025-01-24,155338.81,installment,False
2777,462,2025-07-23,298563.37,handover,False
2778,463,2022-10-06,230603.21,booking,False
2779,463,2023-07-03,69723.37,installment,False
2780,463,2023-10-01,91209.73,installment,False
2781,463,2023-12-30,109186.41,installment,False
2782,463,2024-03-29,113274.23,installment,False
2783,463,2024-09-25,182204.22,handover,False
2784,464,2023-03-04,442056.51,booking,False
2785,464,2023-11-29,186141.65,installment,False
2786,464,2024-02-27,157104.9,installment,False
2787,464,2024-05-27,141185.78,installment,False
2788,464,2024-08-25,96405.91,installment,False
2789,464,2025-02-21,264758.08,handover,False
2790,465,2023-05-18,35164.58,booking,False
2791,465,2024-02-12,193259.08,installment,False
2792,465,2024-05-12,173179.74,installment,False
2793,465,2024-08-10,50234.77,installment,False
2794,465,2024-11-08,145460.21,installment,False
2795,465,2025-05-07,110227.08,handover,False
2796,466,2022-09-09,742201.09,booking,False
2797,466,2023-06-06,88641.08,installment,False
2798,466,2023-09-04,58928.71,installment,False
2799,466,2023-12-03,140569.32,installment,False
2800,466,2024-03-02,152988.49,installment,False
2801,466,2024-08-29,122897.53,handover,False
2802,467,2022-10-19,715338.44,booking,False
2803,467,2023-07-16,107575.83,installment,False
2804,467,2023-10-14,118435.48,installment,False
2805,467,2024-01-12,105357.95,installment,False
2806,467,2024-04-11,68153.75,installment,False
2807,467,2024-10-08,183789.56,handover,False
2808,468,2023-04-11,33695.39,booking,False
2809,468,2024-01-06,162676.71,installment,False
2810,468,2024-04-05,60651.15,installment,False
2811,468,2024-07-04,62027.0,installment,False
2812,468,2024-10-02,103215.69,installment,False
2813,468,2025-03-31,288345.14,handover,False
2814,469,2022-04-06,131580.98,booking,False
2815,469,2023-01-01,150285.9,installment,False
2816,469,2023-04-01,151800.49,installment,False
2817,469,2023-06-30,104288.0,installment,False
2818,469,2023-09-28,139049.12,installment,False
2819,469,2024-03-26,102026.24,handover,False
2820,470,2022-10-01,92886.63,booking,False
2821,470,2023-06-28,145414.41,installment,False
2822,470,2023-09-26,186993.04,installment,False
2823,470,2023-12-25,141886.02,installment,False
2824,470,2024-03-24,181054.79,installment,False
2825,470,2024-09-20,244794.61,handover,False
2826,471,2023-03-12,281867.71,booking,False
2827,471,2023-12-07,68083.76,installment,False
2828,471,2024-03-06,185368.0,installment,False
2829,471,2024-06-04,59966.58,installment,False
2830,471,2024-09-02,130095.12,installment,False
2831,471,2025-03-01,128427.42,handover,False
2832,472,2023-01-26,190733.74,booking,False
2833,472,2023-10-23,51755.99,installment,False
2834,472,2024-01-21,113305.14,installment,False
2835,472,2024-04-20,94256.11,installment,False
2836,472,2024-07-19,122900.07,installment,False
2837,472,2025-01-15,215439.98,handover,False
2838,473,2021-12-17,320990.36,booking,False
2839,473,2022-09-13,56560.86,installment,False
2840,473,2022-12-12,68450.49,installment,False
2841,473,2023-03-12,133796.36,installment,False
2842,473,2023-06-10,101475.1,installment,False
2843,473,2023-12-07,245834.7,handover,False
2844,474,2022-09-01,123650.11,booking,False
2845,474,2023-05-29,147843.75,installment,False
2846,474,2023-08-27,176840.65,installment,False
2847,474,2023-11-25,153873.92,installment,False
2848,474,2024-02-23,114489.66,installment,False
2849,474,2024-08-21,234593.32,handover,False
2850,475,2023-03-10,242113.71,booking,False
2851,475,2023-12-05,91307.18,installment,False
2852,475,2024-03-04,95947.02,installment,False
2853,475,2024-06-02,168347.77,installment,False
2854,475,2024-08-31,116962.93,installment,False
2855,475,2025-02-27,259676.07,handover,False
2856,476,2023-05-04,222872.52,booking,False
2857,476,2024-01-29,173363.36,installment,False
2858,476,2024-04-28,178634.35,installment,False
2859,476,2024-07-27,187495.29,installment,False
2860,476,2024-10-25,114647.78,installment,False
2861,476,2025-04-23,163773.36,handover,False
2862,477,2023-03-04,36750.82,booking,False
2863,477,2023-11-29,137329.81,installment,False
2864,477,2024-02-27,105675.86,installment,False
2865,477,2024-05-27,140161.13,installment,False
2866,477,2024-08-25,155837.88,installment,False
2867,477,2025-02-21,237681.0,handover,False
2868,478,2022-04-25,8151.34,booking,False
2869,478,2023-01-20,106182.93,installment,False
2870,478,2023-04-20,75029.03,installment,False
2871,478,2023-07-19,114579.4,installment,False
2872,478,2023-10-17,71389.12,installment,False
2873,478,2024-04-14,278019.41,handover,False
2874,479,2023-10-17,26651.33,booking,False
2875,479,2024-07-13,101881.62,installment,False
2876,479,2024-10-11,73168.96,installment,False
2877,479,2025-01-09,53817.16,installment,False
2878,479,2025-04-09,146873.36,installment,False
2879,479,2025-10-06,227380.46,handover,False
2880,480,2023-03-06,46623.89,booking,False
2881,480,2023-12-01,101090.62,installment,False
2882,480,2024-02-29,60756.78,installment,False
2883,480,2024-05-29,111444.33,installment,False
2884,480,2024-08-27,96682.62,installment,False
2885,480,2025-02-23,235424.13,handover,False
2886,481,2023-04-11,201616.93,booking,False
2887,481,2024-01-06,140866.89,installment,False
2888,481,2024-04-05,104689.06,installment,False
2889,481,2024-07-04,82683.88,installment,False
2890,481,2024-10-02,198205.39,installment,False
2891,481,2025-03-31,190800.32,handover,False
2892,482,2023-01-28,7886.94,booking,False
2893,482,2023-10-25,153241.14,installment,False
2894,482,2024-01-23,71082.95,installment,False
2895,482,2024-04-22,122838.45,installment,False
2896,482,2024-07-21,54130.51,installment,False
2897,482,2025-01-17,201091.02,handover,False
2898,483,2021-11-04,60952.3,booking,False
2899,483,2022-08-01,194602.61,installment,False
2900,483,2022-10-30,107631.01,installment,False
2901,483,2023-01-28,55849.4,installment,False
2902,483,2023-04-28,54643.37,installment,False
2903,483,2023-10-25,177597.35,handover,False
2904,484,2022-02-25,159960.7,booking,False
2905,484,2022-11-22,74003.74,installment,False
2906,484,2023-02-20,53502.81,installment,False
2907,484,2023-05-21,163432.04,installment,False
2908,484,2023-08-19,118778.45,installment,False
2909,484,2024-02-15,157848.95,handover,False
2910,485,2021-12-09,558562.16,booking,False
2911,485,2022-09-05,185012.48,installment,False
2912,485,2022-12-04,67420.84,installment,False
2913,485,2023-03-04,193387.82,installment,False
2914,485,2023-06-02,97095.01,installment,False
2915,485,2023-11-29,277680.73,handover,False
2916,486,2022-12-02,764194.7,booking,False
2917,486,2023-08-29,140441.43,installment,False
2918,486,2023-11-27,174006.1,installment,False
2919,486,2024-02-25,197601.97,installment,False
2920,486,2024-05-25,93260.82,installment,False
2921,486,2024-11-21,292227.1,handover,False
2922,487,2022-09-09,4687425.58,booking,False
2923,487,2023-06-06,108422.28,installment,False
2924,487,2023-09-04,107826.79,installment,False
2925,487,2023-12-03,101058.07,installment,False
2926,487,2024-03-02,131211.14,installment,False
2927,487,2024-08-29,130829.01,handover,False
2928,488,2022-05-20,1096173.01,booking,False
2929,488,2023-02-14,133056.72,installment,False
2930,488,2023-05-15,131255.72,installment,False
2931,488,2023-08-13,164285.27,installment,False
2932,488,2023-11-11,175047.49,installment,False
2933,488,2024-05-09,188088.27,handover,False
2934,489,2024-02-12,149454.94,booking,False
2935,489,2024-11-08,95349.99,installment,False
2936,489,2025-02-06,88900.23,installment,False
2937,489,2025-05-07,79193.58,installment,False
2938,489,2025-08-05,58647.14,installment,False
2939,489,2026-02-01,168489.6,handover,False
2940,490,2022-10-02,83424.39,booking,False
2941,490,2023-06-29,90537.15,installment,False
2942,490,2023-09-27,194962.61,installment,False
2943,490,2023-12-26,133656.32,installment,False
2944,490,2024-03-25,102091.56,installment,False
2945,490,2024-09-21,216093.52,handover,False
2946,491,2022-11-01,19411.14,booking,False
2947,491,2023-07-29,70879.51,installment,False
2948,491,2023-10-27,116606.56,installment,False
2949,491,2024-01-25,143935.15,installment,False
2950,491,2024-04-24,123334.67,installment,False
2951,491,2024-10-21,180355.76,handover,False
2952,492,2023-05-17,141241.71,booking,False
2953,492,2024-02-11,199077.26,installment,False
2954,492,2024-05-11,182047.21,installment,False
2955,492,2024-08-09,143510.89,installment,False
2956,492,2024-11-07,135406.6,installment,False
2957,492,2025-05-06,224132.1,handover,False
2958,493,2023-08-26,237680.48,booking,False
2959,493,2024-05-22,80196.82,installment,False
2960,493,2024-08-20,109270.66,installment,False
2961,493,2024-11-18,55918.93,installment,False
2962,493,2025-02-16,121331.91,installment,False
2963,493,2025-08-15,208604.92,handover,False
2964,494,2023-12-04,238848.65,booking,False
2965,494,2024-08-30,84162.46,installment,False
2966,494,2024-11-28,194604.33,installment,False
2967,494,2025-02-26,186418.19,installment,False
2968,494,2025-05-27,158321.49,installment,False
2969,494,2025-11-23,206677.33,handover,False
2970,495,2022-11-27,682193.34,booking,False
2971,495,2023-08-24,180495.37,installment,False
2972,495,2023-11-22,69597.85,installment,False
2973,495,2024-02-20,168576.47,installment,False
2974,495,2024-05-20,68723.12,installment,False
2975,495,2024-11-16,258842.13,handover,False
2976,496,2022-09-30,308858.05,booking,False
2977,496,2023-06-27,91365.14,installment,False
2978,496,2023-09-25,181563.59,installment,False
2979,496,2023-12-24,191606.31,installment,False
2980,496,2024-03-23,72319.4,installment,False
2981,496,2024-09-19,192535.12,handover,False
2982,497,2022-08-19,30134.09,booking,False
2983,497,2023-05-16,197148.11,installment,False
2984,497,2023-08-14,122511.12,installment,False
2985,497,2023-11-12,179532.13,installment,False
2986,497,2024-02-10,138309.73,installment,False
2987,497,2024-08-08,175065.98,handover,False
2988,498,2022-06-05,35432.84,booking,False
2989,498,2023-03-02,92867.53,installment,False
2990,498,2023-05-31,80483.46,installment,False
2991,498,2023-08-29,164269.73,installment,False
2992,498,2023-11-27,107981.08,installment,False
2993,498,2024-05-25,202255.09,handover,False
2994,499,2022-03-23,597860.35,booking,False
2995,499,2022-12-18,123848.82,installment,False
2996,499,2023-03-18,136591.85,installment,False
2997,499,2023-06-16,179836.57,installment,False
2998,499,2023-09-14,197110.9,installment,False
2999,499,2024-03-12,181516.84,handover,False
3000,500,2021-10-11,308309.82,booking,False
3001,500,2022-07-08,174127.84,installment,False
3002,500,2022-10-06,164679.17,installment,False
3003,500,2023-01-04,136029.34,installment,False
3004,500,2023-04-04,193407.07,installment,False
3005,500,2023-10-01,140094.9,handover,False
3006,501,2024-02-19,3045193.86,booking,False
3007,501,2024-11-15,66389.63,installment,False
3008,501,2025-02-13,178094.3,installment,False
3009,501,2025-05-14,115872.47,installment,False
3010,501,2025-08-12,177045.33,installment,False
3011,501,2026-02-08,278618.04,handover,False
3012,502,2021-07-31,3919683.44,booking,False
3013,502,2022-04-27,59368.64,installment,False
3014,502,2022-07-26,182519.71,installment,False
3015,502,2022-10-24,117247.86,installment,False
3016,502,2023-01-22,126564.87,installment,False
3017,502,2023-07-21,225318.5,handover,False
3018,503,2022-04-11,1561882.3,booking,False
3019,503,2023-01-06,188957.39,installment,False
3020,503,2023-04-06,52867.41,installment,False
3021,503,2023-07-05,121526.52,installment,False
3022,503,2023-10-03,153158.31,installment,False
3023,503,2024-03-31,244541.39,handover,False
3024,504,2022-08-20,625972.79,booking,False
3025,504,2023-05-17,153879.86,installment,False
3026,504,2023-08-15,70165.27,installment,False
3027,504,2023-11-13,94909.34,installment,False
3028,504,2024-02-11,103807.33,installment,False
3029,504,2024-08-09,260887.44,handover,False
3030,505,2023-11-03,1442418.88,booking,False
3031,505,2024-07-30,91813.98,installment,False
3032,505,2024-10-28,81605.74,installment,False
3033,505,2025-01-26,193617.2,installment,False
3034,505,2025-04-26,51329.49,installment,False
3035,505,2025-10-23,299564.17,handover,False
3036,506,2023-05-08,115524.75,booking,False
3037,506,2024-02-02,151523.19,installment,False
3038,506,2024-05-02,174270.39,installment,False
3039,506,2024-07-31,94192.91,installment,False
3040,506,2024-10-29,52147.29,installment,False
3041,506,2025-04-27,247573.9,handover,False
3042,507,2023-04-20,72334.51,booking,False
3043,507,2024-01-15,175121.69,installment,False
3044,507,2024-04-14,161071.42,installment,False
3045,507,2024-07-13,71427.54,installment,False
3046,507,2024-10-11,163014.19,installment,False
3047,507,2025-04-09,253784.56,handover,False
3048,508,2024-02-29,469596.99,booking,False
3049,508,2024-11-25,148781.08,installment,False
3050,508,2025-02-23,164917.39,installment,False
3051,508,2025-05-24,176888.22,installment,False
3052,508,2025-08-22,142040.62,installment,False
3053,508,2026-02-18,117720.94,handover,False
3054,509,2024-04-20,113239.06,booking,False
3055,509,2025-01-15,123144.17,installment,False
3056,509,2025-04-15,61647.4,installment,False
3057,509,2025-07-14,111131.45,installment,False
3058,509,2025-10-12,111065.97,installment,False
3059,509,2026-04-10,113201.97,handover,False
3060,510,2021-10-11,294595.67,booking,False
3061,510,2022-07-08,102323.08,installment,False
3062,510,2022-10-06,66649.71,installment,False
3063,510,2023-01-04,171235.28,installment,False
3064,510,2023-04-04,192153.2,installment,False
3065,510,2023-10-01,114463.3,handover,False
3066,511,2022-07-01,942238.08,booking,False
3067,511,2023-03-28,193267.28,installment,False
3068,511,2023-06-26,128386.49,installment,False
3069,511,2023-09-24,94934.85,installment,False
3070,511,2023-12-23,61529.31,installment,False
3071,511,2024-06-20,200124.85,handover,False
3072,512,2022-06-16,274410.63,booking,False
3073,512,2023-03-13,169177.33,installment,False
3074,512,2023-06-11,156062.97,installment,False
3075,512,2023-09-09,57533.9,installment,False
3076,512,2023-12-08,60935.28,installment,False
3077,512,2024-06-05,180574.66,handover,False
3078,513,2023-05-27,217926.82,booking,False
3079,513,2024-02-21,94293.57,installment,False
3080,513,2024-05-21,84857.65,installment,False
3081,513,2024-08-19,92150.67,installment,False
3082,513,2024-11-17,170522.41,installment,False
3083,513,2025-05-16,285845.61,handover,False
3084,514,2022-12-21,64708.94,booking,False
3085,514,2023-09-17,110765.4,installment,False
3086,514,2023-12-16,185916.65,installment,False
3087,514,2024-03-15,98224.36,installment,False
3088,514,2024-06-13,121465.55,installment,False
3089,514,2024-12-10,145205.8,handover,False
3090,515,2023-09-04,832361.83,booking,False
3091,515,2024-05-31,146071.41,installment,False
3092,515,2024-08-29,196847.17,installment,False
3093,515,2024-11-27,140523.96,installment,False
3094,515,2025-02-25,103672.11,installment,False
3095,515,2025-08-24,229563.49,handover,False
3096,516,2023-11-29,146001.77,booking,False
3097,516,2024-08-25,68438.1,installment,False
3098,516,2024-11-23,183298.86,installment,False
3099,516,2025-02-21,125462.59,installment,False
3100,516,2025-05-22,117402.46,installment,False
3101,516,2025-11-18,217172.96,handover,False
3102,517,2023-08-24,43271.49,booking,False
3103,517,2024-05-20,143717.58,installment,False
3104,517,2024-08-18,60766.37,installment,False
3105,517,2024-11-16,152392.58,installment,False
3106,517,2025-02-14,86289.75,installment,False
3107,517,2025-08-13,242790.53,handover,False
3108,518,2022-08-16,16797.5,booking,False
3109,518,2023-05-13,173380.22,installment,False
3110,518,2023-08-11,170593.78,installment,False
3111,518,2023-11-09,132875.15,installment,False
3112,518,2024-02-07,128025.48,installment,False
3113,518,2024-08-05,128575.19,handover,False
3114,519,2022-10-08,387269.09,booking,False
3115,519,2023-07-05,166301.92,installment,False
3116,519,2023-10-03,90711.41,installment,False
3117,519,2024-01-01,124504.31,installment,False
3118,519,2024-03-31,92641.11,installment,False
3119,519,2024-09-27,126765.67,handover,False
3120,520,2023-03-25,197503.35,booking,False
3121,520,2023-12-20,144433.65,installment,False
3122,520,2024-03-19,58149.81,installment,False
3123,520,2024-06-17,162296.79,installment,False
3124,520,2024-09-15,97638.02,installment,False
3125,520,2025-03-14,100026.94,handover,False
3126,521,2021-11-05,49125.15,booking,False
3127,521,2022-08-02,126669.37,installment,False
3128,521,2022-10-31,57027.79,installment,False
3129,521,2023-01-29,91425.43,installment,False
3130,521,2023-04-29,156046.47,installment,False
3131,521,2023-10-26,112537.92,handover,False
3132,522,2023-12-18,249475.99,booking,False
3133,522,2024-09-13,175900.77,installment,False
3134,522,2024-12-12,50572.99,installment,False
3135,522,2025-03-12,87023.58,installment,False
3136,522,2025-06-10,161135.61,installment,False
3137,522,2025-12-07,163254.03,handover,False
3138,523,2023-05-14,351820.55,booking,False
3139,523,2024-02-08,65283.86,installment,False
3140,523,2024-05-08,104035.09,installment,False
3141,523,2024-08-06,90558.99,installment,False
3142,523,2024-11-04,176406.79,installment,False
3143,523,2025-05-03,162669.58,handover,False
3144,524,2023-10-26,3632855.53,booking,False
3145,524,2024-07-22,168339.87,installment,False
3146,524,2024-10-20,183780.82,installment,False
3147,524,2025-01-18,115072.61,installment,False
3148,524,2025-04-18,186491.47,installment,False
3149,524,2025-10-15,175463.61,handover,False
3150,525,2022-09-03,302434.37,booking,False
3151,525,2023-05-31,194611.76,installment,False
3152,525,2023-08-29,63393.43,installment,False
3153,525,2023-11-27,153052.89,installment,False
3154,525,2024-02-25,124072.11,installment,False
3155,525,2024-08-23,177529.76,handover,False
3156,526,2022-12-22,6187991.1,booking,False
3157,526,2023-09-18,144906.78,installment,False
3158,526,2023-12-17,155578.56,installment,False
3159,526,2024-03-16,50654.49,installment,False
3160,526,2024-06-14,75042.96,installment,False
3161,526,2024-12-11,242609.21,handover,False
3162,527,2023-12-02,421518.66,booking,False
3163,527,2024-08-28,149957.81,installment,False
3164,527,2024-11-26,194907.13,installment,False
3165,527,2025-02-24,164155.67,installment,False
3166,527,2025-05-25,192615.91,installment,False
3167,527,2025-11-21,240508.1,handover,False
3168,528,2023-10-05,443515.9,booking,False
3169,528,2024-07-01,94707.83,installment,False
3170,528,2024-09-29,65804.74,installment,False
3171,528,2024-12-28,167273.58,installment,False
3172,528,2025-03-28,146622.38,installment,False
3173,528,2025-09-24,109637.2,handover,False
3174,529,2023-02-03,5879.25,booking,False
3175,529,2023-10-31,104007.57,installment,False
3176,529,2024-01-29,193519.97,installment,False
3177,529,2024-04-28,125060.17,installment,False
3178,529,2024-07-27,114909.37,installment,False
3179,529,2025-01-23,191539.92,handover,False
3180,530,2024-01-23,144236.1,booking,False
3181,530,2024-10-19,81332.41,installment,False
3182,530,2025-01-17,105306.08,installment,False
3183,530,2025-04-17,105471.99,installment,False
3184,530,2025-07-16,57853.25,installment,False
3185,530,2026-01-12,253513.53,handover,False
3186,531,2023-04-30,50730.94,booking,False
3187,531,2024-01-25,112475.66,installment,False
3188,531,2024-04-24,173326.98,installment,False
3189,531,2024-07-23,177552.2,installment,False
3190,531,2024-10-21,81799.11,installment,False
3191,531,2025-04-19,231470.7,handover,False
3192,532,2023-11-18,138203.55,booking,False
3193,532,2024-08-14,120842.27,installment,False
3194,532,2024-11-12,182023.51,installment,False
3195,532,2025-02-10,82361.1,installment,False
3196,532,2025-05-11,151671.98,installment,False
3197,532,2025-11-07,221550.42,handover,False
3198,533,2021-08-08,110816.57,booking,False
3199,533,2022-05-05,94295.22,installment,False
3200,533,2022-08-03,70490.14,installment,False
3201,533,2022-11-01,147745.96,installment,False
3202,533,2023-01-30,160789.62,installment,False
3203,533,2023-07-29,163125.47,handover,False
3204,534,2023-03-25,252113.54,booking,False
3205,534,2023-12-20,146724.89,installment,False
3206,534,2024-03-19,109269.64,installment,False
3207,534,2024-06-17,156981.03,installment,False
3208,534,2024-09-15,79882.29,installment,False
3209,534,2025-03-14,278043.0,handover,False
3210,535,2021-12-19,597231.09,booking,False
3211,535,2022-09-15,93111.44,installment,False
3212,535,2022-12-14,105167.9,installment,False
3213,535,2023-03-14,58713.79,installment,False
3214,535,2023-06-12,66726.83,installment,False
3215,535,2023-12-09,203172.38,handover,False
3216,536,2024-01-25,238521.0,booking,False
3217,536,2024-10-21,90138.9,installment,False
3218,536,2025-01-19,175322.03,installment,False
3219,536,2025-04-19,52204.01,installment,False
3220,536,2025-07-18,106864.11,installment,False
3221,536,2026-01-14,167469.11,handover,False
3222,537,2023-01-26,1264564.03,booking,False
3223,537,2023-10-23,52899.14,installment,False
3224,537,2024-01-21,68655.26,installment,False
3225,537,2024-04-20,112046.4,installment,False
3226,537,2024-07-19,123929.69,installment,False
3227,537,2025-01-15,180857.95,handover,False
3228,538,2021-10-13,442163.32,booking,False
3229,538,2022-07-10,129640.65,installment,False
3230,538,2022-10-08,139269.75,installment,False
3231,538,2023-01-06,51488.57,installment,False
3232,538,2023-04-06,119614.27,installment,False
3233,538,2023-10-03,292699.85,handover,False
3234,539,2021-11-03,323214.25,booking,False
3235,539,2022-07-31,127854.84,installment,False
3236,539,2022-10-29,151631.34,installment,False
3237,539,2023-01-27,96779.58,installment,False
3238,539,2023-04-27,166098.71,installment,False
3239,539,2023-10-24,254584.3,handover,False
3240,540,2022-11-07,477169.94,booking,False
3241,540,2023-08-04,128194.41,installment,False
3242,540,2023-11-02,196402.07,installment,False
3243,540,2024-01-31,68832.53,installment,False
3244,540,2024-04-30,52542.15,installment,False
3245,540,2024-10-27,254031.64,handover,False
3246,541,2021-12-14,448586.89,booking,False
3247,541,2022-09-10,171073.33,installment,False
3248,541,2022-12-09,68031.08,installment,False
3249,541,2023-03-09,89837.42,installment,False
3250,541,2023-06-07,52632.85,installment,False
3251,541,2023-12-04,158661.72,handover,False
3252,542,2022-05-04,2602684.74,booking,False
3253,542,2023-01-29,165971.28,installment,False
3254,542,2023-04-29,127694.08,installment,False
3255,542,2023-07-28,102214.34,installment,False
3256,542,2023-10-26,105760.89,installment,False
3257,542,2024-04-23,100270.73,handover,False
3258,543,2024-07-01,411962.21,booking,False
3259,543,2025-03-28,94970.08,installment,False
3260,543,2025-06-26,146968.81,installment,False
3261,543,2025-09-24,196129.17,installment,False
3262,543,2025-12-23,177059.12,installment,False
3263,543,2026-06-21,104718.99,handover,False
3264,544,2023-09-08,590469.52,booking,False
3265,544,2024-06-04,184784.09,installment,False
3266,544,2024-09-02,167479.76,installment,False
3267,544,2024-12-01,167056.42,installment,False
3268,544,2025-03-01,118699.36,installment,False
3269,544,2025-08-28,179601.06,handover,False
3270,545,2023-11-05,656442.96,booking,False
3271,545,2024-08-01,95437.36,installment,False
3272,545,2024-10-30,59854.23,installment,False
3273,545,2025-01-28,84235.3,installment,False
3274,545,2025-04-28,86990.55,installment,False
3275,545,2025-10-25,196815.41,handover,False
